JanDateTime,2021-01-01_14,2022-01-01_14,01_Avg,AugDateTime,2021-08-01_14,2022-08-01_14,08_Avg
 01/02  22:25:00,0.074107556352564,0.051169247088888,0.059072508070755, 08/02  22:25:00,0.058404154822741,0.051088523985486,0.05286282019593
 01/02  22:30:00,0.074107556352564,0.051169247088888,0.059072508070755, 08/02  22:30:00,0.058404154822741,0.051088523985486,0.05286282019593
 01/02  22:35:00,0.074107556352564,0.051169247088888,0.059072508070755, 08/02  22:35:00,0.058404154822741,0.051088523985486,0.05286282019593
 01/02  22:40:00,0.074107556352564,0.051169247088888,0.059072508070755, 08/02  22:40:00,0.058404154822741,0.051088523985486,0.05286282019593
 01/02  22:45:00,0.074107556352564,0.051169247088888,0.059072508070755, 08/02  22:45:00,0.058404154822741,0.051088523985486,0.05286282019593
 01/02  22:50:00,0.074107556352564,0.051169247088888,0.059072508070755, 08/02  22:50:00,0.058404154822741,0.051088523985486,0.05286282019593
 01/02  22:55:00,0.074107556352564,0.051169247088888,0.059072508070755, 08/02  22:55:00,0.058404154822741,0.051088523985486,0.05286282019593
 01/02  23:00:00,0.074107556352564,0.051169247088888,0.059072508070755, 08/02  23:00:00,0.058404154822741,0.051088523985486,0.05286282019593
 01/02  23:05:00,0.061774432716148,0.046945517984493,0.052054734267827, 08/02  23:05:00,0.053727526595881,0.047638921518979,0.049115621089414
 01/02  23:10:00,0.061774432716148,0.046945517984493,0.052054734267827, 08/02  23:10:00,0.053727526595881,0.047638921518979,0.049115621089414
 01/02  23:15:00,0.061774432716148,0.046945517984493,0.052054734267827, 08/02  23:15:00,0.053727526595881,0.047638921518979,0.049115621089414
 01/02  23:20:00,0.061774432716148,0.046945517984493,0.052054734267827, 08/02  23:20:00,0.053727526595881,0.047638921518979,0.049115621089414
 01/02  23:25:00,0.061774432716148,0.046945517984493,0.052054734267827, 08/02  23:25:00,0.053727526595881,0.047638921518979,0.049115621089414
 01/02  23:30:00,0.061774432716148,0.046945517984493,0.052054734267827, 08/02  23:30:00,0.053727526595881,0.047638921518979,0.049115621089414
 01/02  23:35:00,0.061774432716148,0.046945517984493,0.052054734267827, 08/02  23:35:00,0.053727526595881,0.047638921518979,0.049115621089414
 01/02  23:40:00,0.061774432716148,0.046945517984493,0.052054734267827, 08/02  23:40:00,0.053727526595881,0.047638921518979,0.049115621089414
 01/02  23:45:00,0.061774432716148,0.046945517984493,0.052054734267827, 08/02  23:45:00,0.053727526595881,0.047638921518979,0.049115621089414
 01/02  23:50:00,0.061774432716148,0.046945517984493,0.052054734267827, 08/02  23:50:00,0.053727526595881,0.047638921518979,0.049115621089414
 01/02  23:55:00,0.061774432716148,0.046945517984493,0.052054734267827, 08/02  23:55:00,0.053727526595881,0.047638921518979,0.049115621089414
 01/02  24:00:00,0.061774432716148,0.046945517984493,0.052054734267827, 08/02  24:00:00,0.053727526595881,0.047638921518979,0.049115621089414
 01/03  00:05:00,0.059168633192834,0.043905054998313,0.049164032048529, 08/03  00:05:00,0.057771204607708,0.040059735340505,0.044355385777398
 01/03  00:10:00,0.059168633192834,0.043905054998313,0.049164032048529, 08/03  00:10:00,0.057771204607708,0.040059735340505,0.044355385777398
 01/03  00:15:00,0.059168633192834,0.043905054998313,0.049164032048529, 08/03  00:15:00,0.057771204607708,0.040059735340505,0.044355385777398
 01/03  00:20:00,0.059168633192834,0.043905054998313,0.049164032048529, 08/03  00:20:00,0.057771204607708,0.040059735340505,0.044355385777398
 01/03  00:25:00,0.059168633192834,0.043905054998313,0.049164032048529, 08/03  00:25:00,0.057771204607708,0.040059735340505,0.044355385777398
 01/03  00:30:00,0.059168633192834,0.043905054998313,0.049164032048529, 08/03  00:30:00,0.057771204607708,0.040059735340505,0.044355385777398
 01/03  00:35:00,0.059168633192834,0.043905054998313,0.049164032048529, 08/03  00:35:00,0.057771204607708,0.040059735340505,0.044355385777398
 01/03  00:40:00,0.059168633192834,0.043905054998313,0.049164032048529, 08/03  00:40:00,0.057771204607708,0.040059735340505,0.044355385777398
 01/03  00:45:00,0.059168633192834,0.043905054998313,0.049164032048529, 08/03  00:45:00,0.057771204607708,0.040059735340505,0.044355385777398
 01/03  00:50:00,0.059168633192834,0.043905054998313,0.049164032048529, 08/03  00:50:00,0.057771204607708,0.040059735340505,0.044355385777398
 01/03  00:55:00,0.059168633192834,0.043905054998313,0.049164032048529, 08/03  00:55:00,0.057771204607708,0.040059735340505,0.044355385777398
 01/03  01:00:00,0.059168633192834,0.043905054998313,0.049164032048529, 08/03  01:00:00,0.057771204607708,0.040059735340505,0.044355385777398
 01/03  01:05:00,0.057637380101323,0.043411067960056,0.048312661027335, 08/03  01:05:00,0.049804903466543,0.038468458690491,0.041217942836633
 01/03  01:10:00,0.057637380101323,0.043411067960056,0.048312661027335, 08/03  01:10:00,0.049804903466543,0.038468458690491,0.041217942836633
 01/03  01:15:00,0.057637380101323,0.043411067960056,0.048312661027335, 08/03  01:15:00,0.049804903466543,0.038468458690491,0.041217942836633
 01/03  01:20:00,0.057637380101323,0.043411067960056,0.048312661027335, 08/03  01:20:00,0.049804903466543,0.038468458690491,0.041217942836633
 01/03  01:25:00,0.057637380101323,0.043411067960056,0.048312661027335, 08/03  01:25:00,0.049804903466543,0.038468458690491,0.041217942836633
 01/03  01:30:00,0.057637380101323,0.043411067960056,0.048312661027335, 08/03  01:30:00,0.049804903466543,0.038468458690491,0.041217942836633
 01/03  01:35:00,0.057637380101323,0.043411067960056,0.048312661027335, 08/03  01:35:00,0.049804903466543,0.038468458690491,0.041217942836633
 01/03  01:40:00,0.057637380101323,0.043411067960056,0.048312661027335, 08/03  01:40:00,0.049804903466543,0.038468458690491,0.041217942836633
 01/03  01:45:00,0.057637380101323,0.043411067960056,0.048312661027335, 08/03  01:45:00,0.049804903466543,0.038468458690491,0.041217942836633
 01/03  01:50:00,0.057637380101323,0.043411067960056,0.048312661027335, 08/03  01:50:00,0.049804903466543,0.038468458690491,0.041217942836633
 01/03  01:55:00,0.057637380101323,0.043411067960056,0.048312661027335, 08/03  01:55:00,0.049804903466543,0.038468458690491,0.041217942836633
 01/03  02:00:00,0.057637380101323,0.043411067960056,0.048312661027335, 08/03  02:00:00,0.049804903466543,0.038468458690491,0.041217942836633
 01/03  02:05:00,0.057529177052894,0.041699603365082,0.04715359086906, 08/03  02:05:00,0.045831456302354,0.034413507966472,0.037182759574992
 01/03  02:10:00,0.057529177052894,0.041699603365082,0.04715359086906, 08/03  02:10:00,0.045831456302354,0.034413507966472,0.037182759574992
 01/03  02:15:00,0.057529177052894,0.041699603365082,0.04715359086906, 08/03  02:15:00,0.045831456302354,0.034413507966472,0.037182759574992
 01/03  02:20:00,0.057529177052894,0.041699603365082,0.04715359086906, 08/03  02:20:00,0.045831456302354,0.034413507966472,0.037182759574992
 01/03  02:25:00,0.057529177052894,0.041699603365082,0.04715359086906, 08/03  02:25:00,0.045831456302354,0.034413507966472,0.037182759574992
 01/03  02:30:00,0.057529177052894,0.041699603365082,0.04715359086906, 08/03  02:30:00,0.045831456302354,0.034413507966472,0.037182759574992
 01/03  02:35:00,0.057529177052894,0.041699603365082,0.04715359086906, 08/03  02:35:00,0.045831456302354,0.034413507966472,0.037182759574992
 01/03  02:40:00,0.057529177052894,0.041699603365082,0.04715359086906, 08/03  02:40:00,0.045831456302354,0.034413507966472,0.037182759574992
 01/03  02:45:00,0.057529177052894,0.041699603365082,0.04715359086906, 08/03  02:45:00,0.045831456302354,0.034413507966472,0.037182759574992
 01/03  02:50:00,0.057529177052894,0.041699603365082,0.04715359086906, 08/03  02:50:00,0.045831456302354,0.034413507966472,0.037182759574992
 01/03  02:55:00,0.057529177052894,0.041699603365082,0.04715359086906, 08/03  02:55:00,0.045831456302354,0.034413507966472,0.037182759574992
 01/03  03:00:00,0.057529177052894,0.041699603365082,0.04715359086906, 08/03  03:00:00,0.045831456302354,0.034413507966472,0.037182759574992
 01/03  03:05:00,0.058040718022596,0.041847947264942,0.04742707220594, 08/03  03:05:00,0.044425094177011,0.03276621901519,0.035593903801076
 01/03  03:10:00,0.058040718022596,0.041847947264942,0.04742707220594, 08/03  03:10:00,0.044425094177011,0.03276621901519,0.035593903801076
 01/03  03:15:00,0.058040718022596,0.041847947264942,0.04742707220594, 08/03  03:15:00,0.044425094177011,0.03276621901519,0.035593903801076
 01/03  03:20:00,0.058040718022596,0.041847947264942,0.04742707220594, 08/03  03:20:00,0.044425094177011,0.03276621901519,0.035593903801076
 01/03  03:25:00,0.058040718022596,0.041847947264942,0.04742707220594, 08/03  03:25:00,0.044425094177011,0.03276621901519,0.035593903801076
 01/03  03:30:00,0.058040718022596,0.041847947264942,0.04742707220594, 08/03  03:30:00,0.044425094177011,0.03276621901519,0.035593903801076
 01/03  03:35:00,0.058040718022596,0.041847947264942,0.04742707220594, 08/03  03:35:00,0.044425094177011,0.03276621901519,0.035593903801076
 01/03  03:40:00,0.058040718022596,0.041847947264942,0.04742707220594, 08/03  03:40:00,0.044425094177011,0.03276621901519,0.035593903801076
 01/03  03:45:00,0.058040718022596,0.041847947264942,0.04742707220594, 08/03  03:45:00,0.044425094177011,0.03276621901519,0.035593903801076
 01/03  03:50:00,0.058040718022596,0.041847947264942,0.04742707220594, 08/03  03:50:00,0.044425094177011,0.03276621901519,0.035593903801076
 01/03  03:55:00,0.058040718022596,0.041847947264942,0.04742707220594, 08/03  03:55:00,0.044425094177011,0.03276621901519,0.035593903801076
 01/03  04:00:00,0.058040718022596,0.041847947264942,0.04742707220594, 08/03  04:00:00,0.044425094177011,0.03276621901519,0.035593903801076
 01/03  04:05:00,0.057989569242892,0.044122723179504,0.048900464301335, 08/03  04:05:00,0.046350896213443,0.031817898373775,0.035342658379707
 01/03  04:10:00,0.057989569242892,0.044122723179504,0.048900464301335, 08/03  04:10:00,0.046350896213443,0.031817898373775,0.035342658379707
 01/03  04:15:00,0.057989569242892,0.044122723179504,0.048900464301335, 08/03  04:15:00,0.046350896213443,0.031817898373775,0.035342658379707
 01/03  04:20:00,0.057989569242892,0.044122723179504,0.048900464301335, 08/03  04:20:00,0.046350896213443,0.031817898373775,0.035342658379707
 01/03  04:25:00,0.057989569242892,0.044122723179504,0.048900464301335, 08/03  04:25:00,0.046350896213443,0.031817898373775,0.035342658379707
 01/03  04:30:00,0.057989569242892,0.044122723179504,0.048900464301335, 08/03  04:30:00,0.046350896213443,0.031817898373775,0.035342658379707
 01/03  04:35:00,0.057989569242892,0.044122723179504,0.048900464301335, 08/03  04:35:00,0.046350896213443,0.031817898373775,0.035342658379707
 01/03  04:40:00,0.057989569242892,0.044122723179504,0.048900464301335, 08/03  04:40:00,0.046350896213443,0.031817898373775,0.035342658379707
 01/03  04:45:00,0.057989569242892,0.044122723179504,0.048900464301335, 08/03  04:45:00,0.046350896213443,0.031817898373775,0.035342658379707
 01/03  04:50:00,0.057989569242892,0.044122723179504,0.048900464301335, 08/03  04:50:00,0.046350896213443,0.031817898373775,0.035342658379707
 01/03  04:55:00,0.057989569242892,0.044122723179504,0.048900464301335, 08/03  04:55:00,0.046350896213443,0.031817898373775,0.035342658379707
 01/03  05:00:00,0.057989569242892,0.044122723179504,0.048900464301335, 08/03  05:00:00,0.046350896213443,0.031817898373775,0.035342658379707
 01/03  05:05:00,0.056304135364845,0.051505753900519,0.053159008312917, 08/03  05:05:00,0.053705580227739,0.031995037391854,0.037260602964714
 01/03  05:10:00,0.056304135364845,0.051505753900519,0.053159008312917, 08/03  05:10:00,0.053705580227739,0.031995037391854,0.037260602964714
 01/03  05:15:00,0.056304135364845,0.051505753900519,0.053159008312917, 08/03  05:15:00,0.053705580227739,0.031995037391854,0.037260602964714
 01/03  05:20:00,0.056304135364845,0.051505753900519,0.053159008312917, 08/03  05:20:00,0.053705580227739,0.031995037391854,0.037260602964714
 01/03  05:25:00,0.056304135364845,0.051505753900519,0.053159008312917, 08/03  05:25:00,0.053705580227739,0.031995037391854,0.037260602964714
 01/03  05:30:00,0.056304135364845,0.051505753900519,0.053159008312917, 08/03  05:30:00,0.053705580227739,0.031995037391854,0.037260602964714
 01/03  05:35:00,0.056304135364845,0.051505753900519,0.053159008312917, 08/03  05:35:00,0.053705580227739,0.031995037391854,0.037260602964714
 01/03  05:40:00,0.056304135364845,0.051505753900519,0.053159008312917, 08/03  05:40:00,0.053705580227739,0.031995037391854,0.037260602964714
 01/03  05:45:00,0.056304135364845,0.051505753900519,0.053159008312917, 08/03  05:45:00,0.053705580227739,0.031995037391854,0.037260602964714
 01/03  05:50:00,0.056304135364845,0.051505753900519,0.053159008312917, 08/03  05:50:00,0.053705580227739,0.031995037391854,0.037260602964714
 01/03  05:55:00,0.056304135364845,0.051505753900519,0.053159008312917, 08/03  05:55:00,0.053705580227739,0.031995037391854,0.037260602964714
 01/03  06:00:00,0.056304135364845,0.051505753900519,0.053159008312917, 08/03  06:00:00,0.053705580227739,0.031995037391854,0.037260602964714
 01/03  06:05:00,0.056784736490545,0.070044884211065,0.065476177472973, 08/03  06:05:00,0.050328718656952,0.033393020797235,0.037500519549181
 01/03  06:10:00,0.056784736490545,0.070044884211065,0.065476177472973, 08/03  06:10:00,0.050328718656952,0.033393020797235,0.037500519549181
 01/03  06:15:00,0.056784736490545,0.070044884211065,0.065476177472973, 08/03  06:15:00,0.050328718656952,0.033393020797235,0.037500519549181
 01/03  06:20:00,0.056784736490545,0.070044884211065,0.065476177472973, 08/03  06:20:00,0.050328718656952,0.033393020797235,0.037500519549181
 01/03  06:25:00,0.056784736490545,0.070044884211065,0.065476177472973, 08/03  06:25:00,0.050328718656952,0.033393020797235,0.037500519549181
 01/03  06:30:00,0.056784736490545,0.070044884211065,0.065476177472973, 08/03  06:30:00,0.050328718656952,0.033393020797235,0.037500519549181
 01/03  06:35:00,0.056784736490545,0.070044884211065,0.065476177472973, 08/03  06:35:00,0.050328718656952,0.033393020797235,0.037500519549181
 01/03  06:40:00,0.056784736490545,0.070044884211065,0.065476177472973, 08/03  06:40:00,0.050328718656952,0.033393020797235,0.037500519549181
 01/03  06:45:00,0.056784736490545,0.070044884211065,0.065476177472973, 08/03  06:45:00,0.050328718656952,0.033393020797235,0.037500519549181
 01/03  06:50:00,0.056784736490545,0.070044884211065,0.065476177472973, 08/03  06:50:00,0.050328718656952,0.033393020797235,0.037500519549181
 01/03  06:55:00,0.056784736490545,0.070044884211065,0.065476177472973, 08/03  06:55:00,0.050328718656952,0.033393020797235,0.037500519549181
 01/03  07:00:00,0.056784736490545,0.070044884211065,0.065476177472973, 08/03  07:00:00,0.050328718656952,0.033393020797235,0.037500519549181
 01/03  07:05:00,0.060129396769754,0.081701584631038,0.074269012829088, 08/03  07:05:00,0.052008879423555,0.035070081233557,0.039178331923975
 01/03  07:10:00,0.060129396769754,0.081701584631038,0.074269012829088, 08/03  07:10:00,0.052008879423555,0.035070081233557,0.039178331923975
 01/03  07:15:00,0.060129396769754,0.081701584631038,0.074269012829088, 08/03  07:15:00,0.052008879423555,0.035070081233557,0.039178331923975
 01/03  07:20:00,0.060129396769754,0.081701584631038,0.074269012829088, 08/03  07:20:00,0.052008879423555,0.035070081233557,0.039178331923975
 01/03  07:25:00,0.060129396769754,0.081701584631038,0.074269012829088, 08/03  07:25:00,0.052008879423555,0.035070081233557,0.039178331923975
 01/03  07:30:00,0.060129396769754,0.081701584631038,0.074269012829088, 08/03  07:30:00,0.052008879423555,0.035070081233557,0.039178331923975
 01/03  07:35:00,0.060129396769754,0.081701584631038,0.074269012829088, 08/03  07:35:00,0.052008879423555,0.035070081233557,0.039178331923975
 01/03  07:40:00,0.060129396769754,0.081701584631038,0.074269012829088, 08/03  07:40:00,0.052008879423555,0.035070081233557,0.039178331923975
 01/03  07:45:00,0.060129396769754,0.081701584631038,0.074269012829088, 08/03  07:45:00,0.052008879423555,0.035070081233557,0.039178331923975
 01/03  07:50:00,0.060129396769754,0.081701584631038,0.074269012829088, 08/03  07:50:00,0.052008879423555,0.035070081233557,0.039178331923975
 01/03  07:55:00,0.060129396769754,0.081701584631038,0.074269012829088, 08/03  07:55:00,0.052008879423555,0.035070081233557,0.039178331923975
 01/03  08:00:00,0.060129396769754,0.081701584631038,0.074269012829088, 08/03  08:00:00,0.052008879423555,0.035070081233557,0.039178331923975
 01/03  08:05:00,0.065349822478645,0.078264954444757,0.073815120877246, 08/03  08:05:00,0.059126209679696,0.04385725563127,0.047560510744637
 01/03  08:10:00,0.065349822478645,0.078264954444757,0.073815120877246, 08/03  08:10:00,0.059126209679696,0.04385725563127,0.047560510744637
 01/03  08:15:00,0.065349822478645,0.078264954444757,0.073815120877246, 08/03  08:15:00,0.059126209679696,0.04385725563127,0.047560510744637
 01/03  08:20:00,0.065349822478645,0.078264954444757,0.073815120877246, 08/03  08:20:00,0.059126209679696,0.04385725563127,0.047560510744637
 01/03  08:25:00,0.065349822478645,0.078264954444757,0.073815120877246, 08/03  08:25:00,0.059126209679696,0.04385725563127,0.047560510744637
 01/03  08:30:00,0.065349822478645,0.078264954444757,0.073815120877246, 08/03  08:30:00,0.059126209679696,0.04385725563127,0.047560510744637
 01/03  08:35:00,0.065349822478645,0.078264954444757,0.073815120877246, 08/03  08:35:00,0.059126209679696,0.04385725563127,0.047560510744637
 01/03  08:40:00,0.065349822478645,0.078264954444757,0.073815120877246, 08/03  08:40:00,0.059126209679696,0.04385725563127,0.047560510744637
 01/03  08:45:00,0.065349822478645,0.078264954444757,0.073815120877246, 08/03  08:45:00,0.059126209679696,0.04385725563127,0.047560510744637
 01/03  08:50:00,0.065349822478645,0.078264954444757,0.073815120877246, 08/03  08:50:00,0.059126209679696,0.04385725563127,0.047560510744637
 01/03  08:55:00,0.065349822478645,0.078264954444757,0.073815120877246, 08/03  08:55:00,0.059126209679696,0.04385725563127,0.047560510744637
 01/03  09:00:00,0.065349822478645,0.078264954444757,0.073815120877246, 08/03  09:00:00,0.059126209679696,0.04385725563127,0.047560510744637
 01/03  09:05:00,0.079210234519795,0.081156250737597,0.080485762173359, 08/03  09:05:00,0.075324526832275,0.052787804967337,0.058253747835472
 01/03  09:10:00,0.079210234519795,0.081156250737597,0.080485762173359, 08/03  09:10:00,0.075324526832275,0.052787804967337,0.058253747835472
 01/03  09:15:00,0.079210234519795,0.081156250737597,0.080485762173359, 08/03  09:15:00,0.075324526832275,0.052787804967337,0.058253747835472
 01/03  09:20:00,0.079210234519795,0.081156250737597,0.080485762173359, 08/03  09:20:00,0.075324526832275,0.052787804967337,0.058253747835472
 01/03  09:25:00,0.079210234519795,0.081156250737597,0.080485762173359, 08/03  09:25:00,0.075324526832275,0.052787804967337,0.058253747835472
 01/03  09:30:00,0.079210234519795,0.081156250737597,0.080485762173359, 08/03  09:30:00,0.075324526832275,0.052787804967337,0.058253747835472
 01/03  09:35:00,0.079210234519795,0.081156250737597,0.080485762173359, 08/03  09:35:00,0.075324526832275,0.052787804967337,0.058253747835472
 01/03  09:40:00,0.079210234519795,0.081156250737597,0.080485762173359, 08/03  09:40:00,0.075324526832275,0.052787804967337,0.058253747835472
 01/03  09:45:00,0.079210234519795,0.081156250737597,0.080485762173359, 08/03  09:45:00,0.075324526832275,0.052787804967337,0.058253747835472
 01/03  09:50:00,0.079210234519795,0.081156250737597,0.080485762173359, 08/03  09:50:00,0.075324526832275,0.052787804967337,0.058253747835472
 01/03  09:55:00,0.079210234519795,0.081156250737597,0.080485762173359, 08/03  09:55:00,0.075324526832275,0.052787804967337,0.058253747835472
 01/03  10:00:00,0.079210234519795,0.081156250737597,0.080485762173359, 08/03  10:00:00,0.075324526832275,0.052787804967337,0.058253747835472
 01/03  10:05:00,0.076493869087785,0.084350663450137,0.081643650670216, 08/03  10:05:00,0.061388148826761,0.051799916190417,0.054125397780451
 01/03  10:10:00,0.076493869087785,0.084350663450137,0.081643650670216, 08/03  10:10:00,0.061388148826761,0.051799916190417,0.054125397780451
 01/03  10:15:00,0.076493869087785,0.084350663450137,0.081643650670216, 08/03  10:15:00,0.061388148826761,0.051799916190417,0.054125397780451
 01/03  10:20:00,0.076493869087785,0.084350663450137,0.081643650670216, 08/03  10:20:00,0.061388148826761,0.051799916190417,0.054125397780451
 01/03  10:25:00,0.076493869087785,0.084350663450137,0.081643650670216, 08/03  10:25:00,0.061388148826761,0.051799916190417,0.054125397780451
 01/03  10:30:00,0.076493869087785,0.084350663450137,0.081643650670216, 08/03  10:30:00,0.061388148826761,0.051799916190417,0.054125397780451
 01/03  10:35:00,0.076493869087785,0.084350663450137,0.081643650670216, 08/03  10:35:00,0.061388148826761,0.051799916190417,0.054125397780451
 01/03  10:40:00,0.076493869087785,0.084350663450137,0.081643650670216, 08/03  10:40:00,0.061388148826761,0.051799916190417,0.054125397780451
 01/03  10:45:00,0.076493869087785,0.084350663450137,0.081643650670216, 08/03  10:45:00,0.061388148826761,0.051799916190417,0.054125397780451
 01/03  10:50:00,0.076493869087785,0.084350663450137,0.081643650670216, 08/03  10:50:00,0.061388148826761,0.051799916190417,0.054125397780451
 01/03  10:55:00,0.076493869087785,0.084350663450137,0.081643650670216, 08/03  10:55:00,0.061388148826761,0.051799916190417,0.054125397780451
 01/03  11:00:00,0.076493869087785,0.084350663450137,0.081643650670216, 08/03  11:00:00,0.061388148826761,0.051799916190417,0.054125397780451
 01/03  11:05:00,0.092113684829518,0.103635242907717,0.099665557114268, 08/03  11:05:00,0.076563490276911,0.091554226274453,0.087918448764089
 01/03  11:10:00,0.092113684829518,0.103635242907717,0.099665557114268, 08/03  11:10:00,0.076563490276911,0.091554226274453,0.087918448764089
 01/03  11:15:00,0.092113684829518,0.103635242907717,0.099665557114268, 08/03  11:15:00,0.076563490276911,0.091554226274453,0.087918448764089
 01/03  11:20:00,0.092113684829518,0.103635242907717,0.099665557114268, 08/03  11:20:00,0.076563490276911,0.091554226274453,0.087918448764089
 01/03  11:25:00,0.092113684829518,0.103635242907717,0.099665557114268, 08/03  11:25:00,0.076563490276911,0.091554226274453,0.087918448764089
 01/03  11:30:00,0.092113684829518,0.103635242907717,0.099665557114268, 08/03  11:30:00,0.076563490276911,0.091554226274453,0.087918448764089
 01/03  11:35:00,0.092113684829518,0.103635242907717,0.099665557114268, 08/03  11:35:00,0.076563490276911,0.091554226274453,0.087918448764089
 01/03  11:40:00,0.092113684829518,0.103635242907717,0.099665557114268, 08/03  11:40:00,0.076563490276911,0.091554226274453,0.087918448764089
 01/03  11:45:00,0.092113684829518,0.103635242907717,0.099665557114268, 08/03  11:45:00,0.076563490276911,0.091554226274453,0.087918448764089
 01/03  11:50:00,0.092113684829518,0.103635242907717,0.099665557114268, 08/03  11:50:00,0.076563490276911,0.091554226274453,0.087918448764089
 01/03  11:55:00,0.092113684829518,0.103635242907717,0.099665557114268, 08/03  11:55:00,0.076563490276911,0.091554226274453,0.087918448764089
 01/03  12:00:00,0.092113684829518,0.103635242907717,0.099665557114268, 08/03  12:00:00,0.076563490276911,0.091554226274453,0.087918448764089
 01/03  12:05:00,0.080351216872269,0.116388886006685,0.103972316804764, 08/03  12:05:00,0.081936257136606,0.070466409312432,0.073248248361112
 01/03  12:10:00,0.080351216872269,0.116388886006685,0.103972316804764, 08/03  12:10:00,0.081936257136606,0.070466409312432,0.073248248361112
 01/03  12:15:00,0.080351216872269,0.116388886006685,0.103972316804764, 08/03  12:15:00,0.081936257136606,0.070466409312432,0.073248248361112
 01/03  12:20:00,0.080351216872269,0.116388886006685,0.103972316804764, 08/03  12:20:00,0.081936257136606,0.070466409312432,0.073248248361112
 01/03  12:25:00,0.080351216872269,0.116388886006685,0.103972316804764, 08/03  12:25:00,0.081936257136606,0.070466409312432,0.073248248361112
 01/03  12:30:00,0.080351216872269,0.116388886006685,0.103972316804764, 08/03  12:30:00,0.081936257136606,0.070466409312432,0.073248248361112
 01/03  12:35:00,0.080351216872269,0.116388886006685,0.103972316804764, 08/03  12:35:00,0.081936257136606,0.070466409312432,0.073248248361112
 01/03  12:40:00,0.080351216872269,0.116388886006685,0.103972316804764, 08/03  12:40:00,0.081936257136606,0.070466409312432,0.073248248361112
 01/03  12:45:00,0.080351216872269,0.116388886006685,0.103972316804764, 08/03  12:45:00,0.081936257136606,0.070466409312432,0.073248248361112
 01/03  12:50:00,0.080351216872269,0.116388886006685,0.103972316804764, 08/03  12:50:00,0.081936257136606,0.070466409312432,0.073248248361112
 01/03  12:55:00,0.080351216872269,0.116388886006685,0.103972316804764, 08/03  12:55:00,0.081936257136606,0.070466409312432,0.073248248361112
 01/03  13:00:00,0.080351216872269,0.116388886006685,0.103972316804764, 08/03  13:00:00,0.081936257136606,0.070466409312432,0.073248248361112
 01/03  13:05:00,0.074299090935726,0.072944279167553,0.07341107167881, 08/03  13:05:00,0.081116414992644,0.091987537784994,0.089350910486153
 01/03  13:10:00,0.074299090935726,0.072944279167553,0.07341107167881, 08/03  13:10:00,0.081116414992644,0.091987537784994,0.089350910486153
 01/03  13:15:00,0.074299090935726,0.072944279167553,0.07341107167881, 08/03  13:15:00,0.081116414992644,0.091987537784994,0.089350910486153
 01/03  13:20:00,0.074299090935726,0.072944279167553,0.07341107167881, 08/03  13:20:00,0.081116414992644,0.091987537784994,0.089350910486153
 01/03  13:25:00,0.074299090935726,0.072944279167553,0.07341107167881, 08/03  13:25:00,0.081116414992644,0.091987537784994,0.089350910486153
 01/03  13:30:00,0.074299090935726,0.072944279167553,0.07341107167881, 08/03  13:30:00,0.081116414992644,0.091987537784994,0.089350910486153
 01/03  13:35:00,0.074299090935726,0.072944279167553,0.07341107167881, 08/03  13:35:00,0.081116414992644,0.091987537784994,0.089350910486153
 01/03  13:40:00,0.074299090935726,0.072944279167553,0.07341107167881, 08/03  13:40:00,0.081116414992644,0.091987537784994,0.089350910486153
 01/03  13:45:00,0.074299090935726,0.072944279167553,0.07341107167881, 08/03  13:45:00,0.081116414992644,0.091987537784994,0.089350910486153
 01/03  13:50:00,0.074299090935726,0.072944279167553,0.07341107167881, 08/03  13:50:00,0.081116414992644,0.091987537784994,0.089350910486153
 01/03  13:55:00,0.074299090935726,0.072944279167553,0.07341107167881, 08/03  13:55:00,0.081116414992644,0.091987537784994,0.089350910486153
 01/03  14:00:00,0.074299090935726,0.072944279167553,0.07341107167881, 08/03  14:00:00,0.081116414992644,0.091987537784994,0.089350910486153
 01/03  14:05:00,0.07823520072911,0.068382041295414,0.071776890044087, 08/03  14:05:00,0.096047463154128,0.111820247452761,0.10799479589133
 01/03  14:10:00,0.07823520072911,0.068382041295414,0.071776890044087, 08/03  14:10:00,0.096047463154128,0.111820247452761,0.10799479589133
 01/03  14:15:00,0.07823520072911,0.068382041295414,0.071776890044087, 08/03  14:15:00,0.096047463154128,0.111820247452761,0.10799479589133
 01/03  14:20:00,0.07823520072911,0.068382041295414,0.071776890044087, 08/03  14:20:00,0.096047463154128,0.111820247452761,0.10799479589133
 01/03  14:25:00,0.07823520072911,0.068382041295414,0.071776890044087, 08/03  14:25:00,0.096047463154128,0.111820247452761,0.10799479589133
 01/03  14:30:00,0.07823520072911,0.068382041295414,0.071776890044087, 08/03  14:30:00,0.096047463154128,0.111820247452761,0.10799479589133
 01/03  14:35:00,0.07823520072911,0.068382041295414,0.071776890044087, 08/03  14:35:00,0.096047463154128,0.111820247452761,0.10799479589133
 01/03  14:40:00,0.07823520072911,0.068382041295414,0.071776890044087, 08/03  14:40:00,0.096047463154128,0.111820247452761,0.10799479589133
 01/03  14:45:00,0.07823520072911,0.068382041295414,0.071776890044087, 08/03  14:45:00,0.096047463154128,0.111820247452761,0.10799479589133
 01/03  14:50:00,0.07823520072911,0.068382041295414,0.071776890044087, 08/03  14:50:00,0.096047463154128,0.111820247452761,0.10799479589133
 01/03  14:55:00,0.07823520072911,0.068382041295414,0.071776890044087, 08/03  14:55:00,0.096047463154128,0.111820247452761,0.10799479589133
