JanDateTime,TOU_Winter,2019-01_Raw,2020-01_Raw,2021-01_Raw,2022-01_Raw,01_Avg_Raw,2019-01,2020-01-01_14,2021-01-01_14,2022-01-01_14,01_Avg,AugDateTime,TOU_Summer,2019-08_Raw,2020-08_Raw,2021-08_Raw,2022-08_Raw,08_Avg_Raw,2019-08-01_14,2020-08-01_14,2021-08-01_14,2022-08-01_14,08_Avg,08_B=0.1,08_B=0.2,08_B=0.3,08_B=0.4
 01/05  14:55:00,0.37373,65.86,30.28,22.01,65.62,45.9425,0.614036905033992,0.382511142160229,0.245435226942284,0.432160700740711,0.42943178546533, 08/05  14:55:00,0.4247,41.92,21.27,48.84,58.99,42.755,0.557705779223666,0.254581606012748,0.33701382183328,0.286897650241107,0.335829045393539,0.359141156816519,0.3824532682395,0.40576537966248,0.42907749108546
 01/05  15:00:00,0.37373,65.86,30.28,22.01,65.62,45.9425,0.614036905033992,0.382511142160229,0.245435226942284,0.432160700740711,0.42943178546533, 08/05  15:00:00,0.4247,41.92,21.27,48.84,58.99,42.755,0.557705779223666,0.254581606012748,0.33701382183328,0.286897650241107,0.335829045393539,0.359141156816519,0.3824532682395,0.40576537966248,0.42907749108546
 01/05  15:05:00,0.37373,39.33,19.5,18.51,52.73,32.5175,0.366687996887138,0.24633313316131,0.206406453916478,0.347269639592467,0.303946195437098, 08/05  15:05:00,0.4247,35.33,20.1,62.12,38.15,38.925,0.470032089216892,0.240577822325164,0.42865066773717,0.185542386111175,0.305745423738592,0.33592724895528,0.366109074171969,0.396290899388657,0.426472724605345
 01/05  15:10:00,0.37373,39.33,19.5,18.51,52.73,32.5175,0.366687996887138,0.24633313316131,0.206406453916478,0.347269639592467,0.303946195437098, 08/05  15:10:00,0.4247,35.33,20.1,62.12,38.15,38.925,0.470032089216892,0.240577822325164,0.42865066773717,0.185542386111175,0.305745423738592,0.33592724895528,0.366109074171969,0.396290899388657,0.426472724605345
 01/05  15:15:00,0.37373,39.33,19.5,18.51,52.73,32.5175,0.366687996887138,0.24633313316131,0.206406453916478,0.347269639592467,0.303946195437098, 08/05  15:15:00,0.4247,35.33,20.1,62.12,38.15,38.925,0.470032089216892,0.240577822325164,0.42865066773717,0.185542386111175,0.305745423738592,0.33592724895528,0.366109074171969,0.396290899388657,0.426472724605345
 01/05  15:20:00,0.37373,41.79,23.92,21.33,62.56,37.4,0.389623478004411,0.30216864334454,0.23785249389727,0.412008129203579,0.34958369214569, 08/05  15:20:00,0.4247,38.59,21.58,63.21,59.33,45.6775,0.513403292467588,0.258292010237664,0.436172065480787,0.288551239003303,0.358784498209879,0.376854641339879,0.39492478446988,0.412994927599881,0.431065070729882
 01/05  15:25:00,0.37373,41.79,23.92,21.33,62.56,37.4,0.389623478004411,0.30216864334454,0.23785249389727,0.412008129203579,0.34958369214569, 08/05  15:25:00,0.4247,38.59,21.58,63.21,59.33,45.6775,0.513403292467588,0.258292010237664,0.436172065480787,0.288551239003303,0.358784498209879,0.376854641339879,0.39492478446988,0.412994927599881,0.431065070729882
 01/05  15:30:00,0.37373,41.79,23.92,21.33,62.56,37.4,0.389623478004411,0.30216864334454,0.23785249389727,0.412008129203579,0.34958369214569, 08/05  15:30:00,0.4247,38.59,21.58,63.21,59.33,45.6775,0.513403292467588,0.258292010237664,0.436172065480787,0.288551239003303,0.358784498209879,0.376854641339879,0.39492478446988,0.412994927599881,0.431065070729882
 01/05  15:35:00,0.37373,53.15,39.25,33.08,81.91,51.8475,0.495536919261413,0.495824383414431,0.368877660483905,0.539443508041323,0.484626750762665, 08/05  15:35:00,0.4247,45.22,22.81,47.67,62.78,44.62,0.601609144477438,0.273013936678457,0.328940394897471,0.305330301443239,0.350478119645882,0.370445057119707,0.390411994593532,0.410378932067357,0.430345869541182
 01/05  15:40:00,0.37373,53.15,39.25,33.08,81.91,51.8475,0.495536919261413,0.495824383414431,0.368877660483905,0.539443508041323,0.484626750762665, 08/05  15:40:00,0.4247,45.22,22.81,47.67,62.78,44.62,0.601609144477438,0.273013936678457,0.328940394897471,0.305330301443239,0.350478119645882,0.370445057119707,0.390411994593532,0.410378932067357,0.430345869541182
 01/05  15:45:00,0.37373,53.15,39.25,33.08,81.91,51.8475,0.495536919261413,0.495824383414431,0.368877660483905,0.539443508041323,0.484626750762665, 08/05  15:45:00,0.4247,45.22,22.81,47.67,62.78,44.62,0.601609144477438,0.273013936678457,0.328940394897471,0.305330301443239,0.350478119645882,0.370445057119707,0.390411994593532,0.410378932067357,0.430345869541182
 01/05  15:50:00,0.37373,90.23,47.05,61.39,92.42,72.7725,0.841247341955923,0.594357636678955,0.68456467887264,0.608660346882909,0.680216022370915, 08/05  15:50:00,0.4247,62.71,23.15,48.53,65.38,49.9425,0.834296980322426,0.277083412279978,0.334874708713536,0.317975391977684,0.392284928068456,0.402705115759771,0.413125303451086,0.423545491142402,0.433965678833718
 01/05  15:55:00,0.37373,90.23,47.05,61.39,92.42,72.7725,0.841247341955923,0.594357636678955,0.68456467887264,0.608660346882909,0.680216022370915, 08/05  15:55:00,0.4247,62.71,23.15,48.53,65.38,49.9425,0.834296980322426,0.277083412279978,0.334874708713536,0.317975391977684,0.392284928068456,0.402705115759771,0.413125303451086,0.423545491142402,0.433965678833718
 01/05  16:00:00,0.37373,90.23,47.05,61.39,92.42,72.7725,0.841247341955923,0.594357636678955,0.68456467887264,0.608660346882909,0.680216022370915, 08/05  16:00:00,0.48814,62.71,23.15,48.53,65.38,49.9425,0.834296980322426,0.277083412279978,0.334874708713536,0.317975391977684,0.392284928068456,0.402705115759771,0.413125303451086,0.423545491142402,0.433965678833718
 01/05  16:05:00,0.37373,39.1,21.61,29.6,71.34,40.4125,0.364543622636336,0.2729876414162,0.330071909018246,0.469831520738225,0.377742004246997, 08/05  16:05:00,0.48814,40.25,20.31,44.25,43.17,36.995,0.535488015595242,0.243091321961397,0.305341146931258,0.209957137835372,0.29058579193858,0.324229378936431,0.357872965934283,0.391516552932135,0.425160139929987
 01/05  16:10:00,0.37373,39.1,21.61,29.6,71.34,40.4125,0.364543622636336,0.2729876414162,0.330071909018246,0.469831520738225,0.377742004246997, 08/05  16:10:00,0.48814,40.25,20.31,44.25,43.17,36.995,0.535488015595242,0.243091321961397,0.305341146931258,0.209957137835372,0.29058579193858,0.324229378936431,0.357872965934283,0.391516552932135,0.425160139929987
 01/05  16:15:00,0.37373,39.1,21.61,29.6,71.34,40.4125,0.364543622636336,0.2729876414162,0.330071909018246,0.469831520738225,0.377742004246997, 08/05  16:15:00,0.48814,40.25,20.31,44.25,43.17,36.995,0.535488015595242,0.243091321961397,0.305341146931258,0.209957137835372,0.29058579193858,0.324229378936431,0.357872965934283,0.391516552932135,0.425160139929987
 01/05  16:20:00,0.37373,40.16,26.22,30.78,97.66,48.705,0.374426390922641,0.331223320589207,0.343230181066947,0.643169979188324,0.455253308180637, 08/05  16:20:00,0.48814,40.46,20.56,45.97,52.23,39.805,0.538281866111392,0.246083583433103,0.317209774563388,0.254020414851551,0.312657587460877,0.341260992798071,0.369864398135265,0.39846780347246,0.427071208809654
 01/05  16:25:00,0.37373,40.16,26.22,30.78,97.66,48.705,0.374426390922641,0.331223320589207,0.343230181066947,0.643169979188324,0.455253308180637, 08/05  16:25:00,0.48814,40.46,20.56,45.97,52.23,39.805,0.538281866111392,0.246083583433103,0.317209774563388,0.254020414851551,0.312657587460877,0.341260992798071,0.369864398135265,0.39846780347246,0.427071208809654
 01/05  16:30:00,0.37373,40.16,26.22,30.78,97.66,48.705,0.374426390922641,0.331223320589207,0.343230181066947,0.643169979188324,0.455253308180637, 08/05  16:30:00,0.48814,40.46,20.56,45.97,52.23,39.805,0.538281866111392,0.246083583433103,0.317209774563388,0.254020414851551,0.312657587460877,0.341260992798071,0.369864398135265,0.39846780347246,0.427071208809654
 01/05  16:35:00,0.37373,52.87,42.67,36.19,106.5,59.5575,0.49292637669522,0.539027425230415,0.403557513086835,0.701388519184482,0.556693335426923, 08/05  16:35:00,0.48814,42.7,21.04,47.63,56.81,42.045,0.568082938283648,0.251828725458779,0.328664380301375,0.276295228177611,0.330252186026695,0.354837795306994,0.379423404587294,0.404009013867594,0.428594623147893
 01/05  16:40:00,0.37373,52.87,42.67,36.19,106.5,59.5575,0.49292637669522,0.539027425230415,0.403557513086835,0.701388519184482,0.556693335426923, 08/05  16:40:00,0.48814,42.7,21.04,47.63,56.81,42.045,0.568082938283648,0.251828725458779,0.328664380301375,0.276295228177611,0.330252186026695,0.354837795306994,0.379423404587294,0.404009013867594,0.428594623147893
 01/05  16:45:00,0.37373,52.87,42.67,36.19,106.5,59.5575,0.49292637669522,0.539027425230415,0.403557513086835,0.701388519184482,0.556693335426923, 08/05  16:45:00,0.48814,42.7,21.04,47.63,56.81,42.045,0.568082938283648,0.251828725458779,0.328664380301375,0.276295228177611,0.330252186026695,0.354837795306994,0.379423404587294,0.404009013867594,0.428594623147893
 01/05  16:50:00,0.37373,70.67,50.76,76.32,81.78,69.8825,0.658882296974677,0.64122409432144,0.851050273522721,0.53858735304138,0.653202737068748, 08/05  16:50:00,0.48814,55.25,21.05,47.64,70.68,48.655,0.735048766748749,0.251948415917647,0.328733383950399,0.343751922682513,0.382171961258862,0.394901484853414,0.407631008447967,0.42036053204252,0.433090055637073
 01/05  16:55:00,0.37373,70.67,50.76,76.32,81.78,69.8825,0.658882296974677,0.64122409432144,0.851050273522721,0.53858735304138,0.653202737068748, 08/05  16:55:00,0.48814,55.25,21.05,47.64,70.68,48.655,0.735048766748749,0.251948415917647,0.328733383950399,0.343751922682513,0.382171961258862,0.394901484853414,0.407631008447967,0.42036053204252,0.433090055637073
 01/05  17:00:00,0.37373,70.67,50.76,76.32,81.78,69.8825,0.658882296974677,0.64122409432144,0.851050273522721,0.53858735304138,0.653202737068748, 08/05  17:00:00,0.48814,55.25,21.05,47.64,70.68,48.655,0.735048766748749,0.251948415917647,0.328733383950399,0.343751922682513,0.382171961258862,0.394901484853414,0.407631008447967,0.42036053204252,0.433090055637073
 01/05  17:05:00,0.37373,38.99,31.92,36.92,85.38,48.3025,0.363518052342474,0.403228390282513,0.411697800032218,0.562296260732123,0.451491077269176, 08/05  17:05:00,0.48814,37.43,21.98,43.68,64.83,41.98,0.497970594378383,0.263079628592394,0.301407938936889,0.315300468980013,0.329741628479026,0.354443825591334,0.379146022703641,0.403848219815949,0.428550416928257
 01/05  17:10:00,0.37373,38.99,31.92,36.92,85.38,48.3025,0.363518052342474,0.403228390282513,0.411697800032218,0.562296260732123,0.451491077269176, 08/05  17:10:00,0.48814,37.43,21.98,43.68,64.83,41.98,0.497970594378383,0.263079628592394,0.301407938936889,0.315300468980013,0.329741628479026,0.354443825591334,0.379146022703641,0.403848219815949,0.428550416928257
 01/05  17:15:00,0.37373,38.99,31.92,36.92,85.38,48.3025,0.363518052342474,0.403228390282513,0.411697800032218,0.562296260732123,0.451491077269176, 08/05  17:15:00,0.48814,37.43,21.98,43.68,64.83,41.98,0.497970594378383,0.263079628592394,0.301407938936889,0.315300468980013,0.329741628479026,0.354443825591334,0.379146022703641,0.403848219815949,0.428550416928257
 01/05  17:20:00,0.37373,46.7,33.29,49.17,80.01,52.2925,0.43540120657588,0.420534871945641,0.548298505622539,0.526930473426764,0.488786235869746, 08/05  17:20:00,0.48814,37.66,22.34,46.63,69.81,44.11,0.50103052589607,0.26738848511165,0.321764015398973,0.339520680849833,0.346472206579558,0.367353910119908,0.388235613660258,0.409117317200608,0.429999020740958
 01/05  17:25:00,0.37373,46.7,33.29,49.17,80.01,52.2925,0.43540120657588,0.420534871945641,0.548298505622539,0.526930473426764,0.488786235869746, 08/05  17:25:00,0.48814,37.66,22.34,46.63,69.81,44.11,0.50103052589607,0.26738848511165,0.321764015398973,0.339520680849833,0.346472206579558,0.367353910119908,0.388235613660258,0.409117317200608,0.429999020740958
 01/05  17:30:00,0.37373,46.7,33.29,49.17,80.01,52.2925,0.43540120657588,0.420534871945641,0.548298505622539,0.526930473426764,0.488786235869746, 08/05  17:30:00,0.48814,37.66,22.34,46.63,69.81,44.11,0.50103052589607,0.26738848511165,0.321764015398973,0.339520680849833,0.346472206579558,0.367353910119908,0.388235613660258,0.409117317200608,0.429999020740958
 01/05  17:35:00,0.37373,52.31,41.43,68.13,80.66,60.6325,0.487705291562832,0.523363164455029,0.759722944642335,0.531211248426482,0.566741529786726, 08/05  17:35:00,0.48814,55.27,27.11,47.51,70.51,50.1,0.735314847750287,0.324480833991801,0.327836336513086,0.342925128301414,0.393522048280115,0.403659734686179,0.413797421092245,0.42393510749831,0.434072793904375
 01/05  17:40:00,0.37373,52.31,41.43,68.13,80.66,60.6325,0.487705291562832,0.523363164455029,0.759722944642335,0.531211248426482,0.566741529786726, 08/05  17:40:00,0.48814,55.27,27.11,47.51,70.51,50.1,0.735314847750287,0.324480833991801,0.327836336513086,0.342925128301414,0.393522048280115,0.403659734686179,0.413797421092245,0.42393510749831,0.434072793904375
 01/05  17:45:00,0.37373,52.31,41.43,68.13,80.66,60.6325,0.487705291562832,0.523363164455029,0.759722944642335,0.531211248426482,0.566741529786726, 08/05  17:45:00,0.48814,55.27,27.11,47.51,70.51,50.1,0.735314847750287,0.324480833991801,0.327836336513086,0.342925128301414,0.393522048280115,0.403659734686179,0.413797421092245,0.42393510749831,0.434072793904375
 01/05  17:50:00,0.37373,48.96,43.66,75.49,66.41,58.63,0.456472014431586,0.551533568913989,0.841794878776601,0.437363488817291,0.548023846804861, 08/05  17:50:00,0.48814,51.47,43.5,52.34,70.61,54.48,0.684759457458065,0.520653496076848,0.361165098991685,0.343411477937355,0.42792577226149,0.430207232449163,0.432488692636836,0.43477015282451,0.437051613012183
 01/05  17:55:00,0.37373,48.96,43.66,75.49,66.41,58.63,0.456472014431586,0.551533568913989,0.841794878776601,0.437363488817291,0.548023846804861, 08/05  17:55:00,0.48814,51.47,43.5,52.34,70.61,54.48,0.684759457458065,0.520653496076848,0.361165098991685,0.343411477937355,0.42792577226149,0.430207232449163,0.432488692636836,0.43477015282451,0.437051613012183
 01/05  18:00:00,0.37373,48.96,43.66,75.49,66.41,58.63,0.456472014431586,0.551533568913989,0.841794878776601,0.437363488817291,0.548023846804861, 08/05  18:00:00,0.48814,51.47,43.5,52.34,70.61,54.48,0.684759457458065,0.520653496076848,0.361165098991685,0.343411477937355,0.42792577226149,0.430207232449163,0.432488692636836,0.43477015282451,0.437051613012183
 01/05  18:05:00,0.37373,45.78,40.63,57.09,84.79,57.0725,0.426823709572672,0.513257189761232,0.636615043440935,0.558410634193918,0.533465648930077, 08/05  18:05:00,0.48814,49.12,22.44,47.28,70.06,47.225,0.653494939777349,0.268585389700333,0.326249252585534,0.340736554939684,0.370939695210148,0.386234151108879,0.40152860700761,0.416823062906341,0.432117518805072
 01/05  18:10:00,0.37373,45.78,40.63,57.09,84.79,57.0725,0.426823709572672,0.513257189761232,0.636615043440935,0.558410634193918,0.533465648930077, 08/05  18:10:00,0.48814,49.12,22.44,47.28,70.06,47.225,0.653494939777349,0.268585389700333,0.326249252585534,0.340736554939684,0.370939695210148,0.386234151108879,0.40152860700761,0.416823062906341,0.432117518805072
 01/05  18:15:00,0.37373,45.78,40.63,57.09,84.79,57.0725,0.426823709572672,0.513257189761232,0.636615043440935,0.558410634193918,0.533465648930077, 08/05  18:15:00,0.48814,49.12,22.44,47.28,70.06,47.225,0.653494939777349,0.268585389700333,0.326249252585534,0.340736554939684,0.370939695210148,0.386234151108879,0.40152860700761,0.416823062906341,0.432117518805072
 01/05  18:20:00,0.37373,44.15,38.02,41.91,86.2,52.57,0.411626622490901,0.480286447322718,0.46734167928901,0.567696623039459,0.491380072088206, 08/05  18:20:00,0.48814,64.12,29.21,51.43,71.2,53.99,0.853055690930856,0.349615830354132,0.3548857669305,0.346280940789402,0.424076953825217,0.427237306900336,0.430397659975455,0.433558013050574,0.436718366125693
 01/05  18:25:00,0.37373,44.15,38.02,41.91,86.2,52.57,0.411626622490901,0.480286447322718,0.46734167928901,0.567696623039459,0.491380072088206, 08/05  18:25:00,0.48814,64.12,29.21,51.43,71.2,53.99,0.853055690930856,0.349615830354132,0.3548857669305,0.346280940789402,0.424076953825217,0.427237306900336,0.430397659975455,0.433558013050574,0.436718366125693
 01/05  18:30:00,0.37373,44.15,38.02,41.91,86.2,52.57,0.411626622490901,0.480286447322718,0.46734167928901,0.567696623039459,0.491380072088206, 08/05  18:30:00,0.48814,64.12,29.21,51.43,71.2,53.99,0.853055690930856,0.349615830354132,0.3548857669305,0.346280940789402,0.424076953825217,0.427237306900336,0.430397659975455,0.433558013050574,0.436718366125693
 01/05  18:35:00,0.37373,39.24,35.2,47.31,77.31,49.765,0.365848893919433,0.444662886527082,0.527557500528825,0.509148792658707,0.46516129517728, 08/05  18:35:00,0.48814,134.2,32.68,60.62,82.01,77.3775,1.78540352032004,0.391148419581411,0.418300120383568,0.398855336434534,0.607779486842207,0.568990641131334,0.530201795420462,0.491412949709591,0.452624103998719
 01/05  18:40:00,0.37373,39.24,35.2,47.31,77.31,49.765,0.365848893919433,0.444662886527082,0.527557500528825,0.509148792658707,0.46516129517728, 08/05  18:40:00,0.48814,134.2,32.68,60.62,82.01,77.3775,1.78540352032004,0.391148419581411,0.418300120383568,0.398855336434534,0.607779486842207,0.568990641131334,0.530201795420462,0.491412949709591,0.452624103998719
 01/05  18:45:00,0.37373,39.24,35.2,47.31,77.31,49.765,0.365848893919433,0.444662886527082,0.527557500528825,0.509148792658707,0.46516129517728, 08/05  18:45:00,0.48814,134.2,32.68,60.62,82.01,77.3775,1.78540352032004,0.391148419581411,0.418300120383568,0.398855336434534,0.607779486842207,0.568990641131334,0.530201795420462,0.491412949709591,0.452624103998719
 01/05  18:50:00,0.37373,34.66,32.49,37.04,71.74,43.9825,0.32314787622955,0.410428897251844,0.413035929393103,0.472465843814974,0.411111356679086, 08/05  18:50:00,0.48814,199.3,53.71,74.19,83.09,102.5725,2.65149718032626,0.642857454581322,0.511938072109154,0.404107912502688,0.805679447050141,0.721699363993975,0.63771928093781,0.553739197881645,0.46975911482548
 01/05  18:55:00,0.37373,34.66,32.49,37.04,71.74,43.9825,0.32314787622955,0.410428897251844,0.413035929393103,0.472465843814974,0.411111356679086, 08/05  18:55:00,0.48814,199.3,53.71,74.19,83.09,102.5725,2.65149718032626,0.642857454581322,0.511938072109154,0.404107912502688,0.805679447050141,0.721699363993975,0.63771928093781,0.553739197881645,0.46975911482548
 01/05  19:00:00,0.37373,34.66,32.49,37.04,71.74,43.9825,0.32314787622955,0.410428897251844,0.413035929393103,0.472465843814974,0.411111356679086, 08/05  19:00:00,0.48814,199.3,53.71,74.19,83.09,102.5725,2.65149718032626,0.642857454581322,0.511938072109154,0.404107912502688,0.805679447050141,0.721699363993975,0.63771928093781,0.553739197881645,0.46975911482548
 01/05  19:05:00,0.37373,41.11,40.99,49.53,81.75,53.345,0.383283588915084,0.51780487837344,0.552312893705194,0.538389778810623,0.498624119184808, 08/05  19:05:00,0.48814,63.07,31.16,73.57,88.85,64.1625,0.83908643835011,0.372955469833439,0.507659845869665,0.432121651532842,0.503979210035386,0.488893567401237,0.473807924767089,0.45872228213294,0.443636639498792
 01/05  19:10:00,0.37373,41.11,40.99,49.53,81.75,53.345,0.383283588915084,0.51780487837344,0.552312893705194,0.538389778810623,0.498624119184808, 08/05  19:10:00,0.48814,63.07,31.16,73.57,88.85,64.1625,0.83908643835011,0.372955469833439,0.507659845869665,0.432121651532842,0.503979210035386,0.488893567401237,0.473807924767089,0.45872228213294,0.443636639498792
 01/05  19:15:00,0.37373,41.11,40.99,49.53,81.75,53.345,0.383283588915084,0.51780487837344,0.552312893705194,0.538389778810623,0.498624119184808, 08/05  19:15:00,0.48814,63.07,31.16,73.57,88.85,64.1625,0.83908643835011,0.372955469833439,0.507659845869665,0.432121651532842,0.503979210035386,0.488893567401237,0.473807924767089,0.45872228213294,0.443636639498792
 01/05  19:20:00,0.37373,44.38,50.83,47.33,91.4,58.485,0.413770996741703,0.642108367107147,0.527780522088973,0.601942823037199,0.546668508960981, 08/05  19:20:00,0.48814,64.34,33.27,75.24,89.81,65.665,0.855982581947774,0.398210156654638,0.519183455256675,0.436790608037867,0.515780944118038,0.498000328905548,0.480219713693059,0.462439098480569,0.44465848326808
 01/05  19:25:00,0.37373,44.38,50.83,47.33,91.4,58.485,0.413770996741703,0.642108367107147,0.527780522088973,0.601942823037199,0.546668508960981, 08/05  19:25:00,0.48814,64.34,33.27,75.24,89.81,65.665,0.855982581947774,0.398210156654638,0.519183455256675,0.436790608037867,0.515780944118038,0.498000328905548,0.480219713693059,0.462439098480569,0.44465848326808
 01/05  19:30:00,0.37373,44.38,50.83,47.33,91.4,58.485,0.413770996741703,0.642108367107147,0.527780522088973,0.601942823037199,0.546668508960981, 08/05  19:30:00,0.48814,64.34,33.27,75.24,89.81,65.665,0.855982581947774,0.398210156654638,0.519183455256675,0.436790608037867,0.515780944118038,0.498000328905548,0.480219713693059,0.462439098480569,0.44465848326808
 01/05  19:35:00,0.37373,42.62,49.69,38.4,74.33,51.26,0.397361872039914,0.627707353168486,0.42820139548313,0.489523085736925,0.479135295705563, 08/05  19:35:00,0.48814,62.9,36.3,71.45,95.19,66.46,0.836824749837037,0.434476365691714,0.493031072276574,0.462956218451448,0.522025455662603,0.502818881581706,0.48361230750081,0.464405733419914,0.445199159339018
 01/05  19:40:00,0.37373,42.62,49.69,38.4,74.33,51.26,0.397361872039914,0.627707353168486,0.42820139548313,0.489523085736925,0.479135295705563, 08/05  19:40:00,0.48814,62.9,36.3,71.45,95.19,66.46,0.836824749837037,0.434476365691714,0.493031072276574,0.462956218451448,0.522025455662603,0.502818881581706,0.48361230750081,0.464405733419914,0.445199159339018
 01/05  19:45:00,0.37373,42.62,49.69,38.4,74.33,51.26,0.397361872039914,0.627707353168486,0.42820139548313,0.489523085736925,0.479135295705563, 08/05  19:45:00,0.48814,62.9,36.3,71.45,95.19,66.46,0.836824749837037,0.434476365691714,0.493031072276574,0.462956218451448,0.522025455662603,0.502818881581706,0.48361230750081,0.464405733419914,0.445199159339018
 01/05  19:50:00,0.37373,39.69,46.92,38.8,69.11,48.63,0.370044408757958,0.592715415791213,0.432661826686079,0.455145169585348,0.454552271364837, 08/05  19:50:00,0.48814,51,35.36,72.93,106.5,66.4475,0.678506553921922,0.4232254625581,0.503243612332128,0.517962362276282,0.521927271518821,0.502743118174849,0.483558964830877,0.464374811486905,0.445190658142934
 01/05  19:55:00,0.37373,39.69,46.92,38.8,69.11,48.63,0.370044408757958,0.592715415791213,0.432661826686079,0.455145169585348,0.454552271364837, 08/05  19:55:00,0.48814,51,35.36,72.93,106.5,66.4475,0.678506553921922,0.4232254625581,0.503243612332128,0.517962362276282,0.521927271518821,0.502743118174849,0.483558964830877,0.464374811486905,0.445190658142934
 01/05  20:00:00,0.37373,39.69,46.92,38.8,69.11,48.63,0.370044408757958,0.592715415791213,0.432661826686079,0.455145169585348,0.454552271364837, 08/05  20:00:00,0.48814,51,35.36,72.93,106.5,66.4475,0.678506553921922,0.4232254625581,0.503243612332128,0.517962362276282,0.521927271518821,0.502743118174849,0.483558964830877,0.464374811486905,0.445190658142934
 01/05  20:05:00,0.37373,50.35,70.13,55.21,72.43,62.03,0.469431493599476,0.885915006595008,0.615651016787073,0.477010051122366,0.579804182454469, 08/05  20:05:00,0.48814,50.65,37.21,66.37,84.8,59.7575,0.673850136395007,0.445368197448724,0.457977218572375,0.412424491277265,0.469379117766446,0.462194542824538,0.455009967882631,0.447825392940724,0.440640817998817
 01/05  20:10:00,0.37373,50.35,70.13,55.21,72.43,62.03,0.469431493599476,0.885915006595008,0.615651016787073,0.477010051122366,0.579804182454469, 08/05  20:10:00,0.48814,50.65,37.21,66.37,84.8,59.7575,0.673850136395007,0.445368197448724,0.457977218572375,0.412424491277265,0.469379117766446,0.462194542824538,0.455009967882631,0.447825392940724,0.440640817998817
 01/05  20:15:00,0.37373,50.35,70.13,55.21,72.43,62.03,0.469431493599476,0.885915006595008,0.615651016787073,0.477010051122366,0.579804182454469, 08/05  20:15:00,0.48814,50.65,37.21,66.37,84.8,59.7575,0.673850136395007,0.445368197448724,0.457977218572375,0.412424491277265,0.469379117766446,0.462194542824538,0.455009967882631,0.447825392940724,0.440640817998817
 01/05  20:20:00,0.37373,47,49.98,45.96,63.42,51.59,0.43819821646823,0.631370768994988,0.512503545218871,0.41767192381859,0.482219857695084, 08/05  20:20:00,0.48814,49.1,32.36,66.04,87.66,58.79,0.653228858775811,0.387318324897628,0.455700098154583,0.426334090865154,0.461779665037683,0.456330455133742,0.450881245229802,0.445432035325861,0.439982825421921
 01/05  20:25:00,0.37373,47,49.98,45.96,63.42,51.59,0.43819821646823,0.631370768994988,0.512503545218871,0.41767192381859,0.482219857695084, 08/05  20:25:00,0.48814,49.1,32.36,66.04,87.66,58.79,0.653228858775811,0.387318324897628,0.455700098154583,0.426334090865154,0.461779665037683,0.456330455133742,0.450881245229802,0.445432035325861,0.439982825421921
 01/05  20:30:00,0.37373,47,49.98,45.96,63.42,51.59,0.43819821646823,0.631370768994988,0.512503545218871,0.41767192381859,0.482219857695084, 08/05  20:30:00,0.48814,49.1,32.36,66.04,87.66,58.79,0.653228858775811,0.387318324897628,0.455700098154583,0.426334090865154,0.461779665037683,0.456330455133742,0.450881245229802,0.445432035325861,0.439982825421921
 01/05  20:35:00,0.37373,41.19,45.73,38.46,61.07,46.6125,0.38402945821971,0.577682778434189,0.428870460163573,0.402195275742688,0.435694381019812, 08/05  20:35:00,0.48814,46.14,30.96,57.15,89.15,55.85,0.613848870548186,0.370561660656074,0.394355854172235,0.433580700440662,0.438686754420048,0.438510901840781,0.438335049261514,0.438159196682248,0.437983344102981
 01/05  20:40:00,0.37373,41.19,45.73,38.46,61.07,46.6125,0.38402945821971,0.577682778434189,0.428870460163573,0.402195275742688,0.435694381019812, 08/05  20:40:00,0.48814,46.14,30.96,57.15,89.15,55.85,0.613848870548186,0.370561660656074,0.394355854172235,0.433580700440662,0.438686754420048,0.438510901840781,0.438335049261514,0.438159196682248,0.437983344102981
 01/05  20:45:00,0.37373,41.19,45.73,38.46,61.07,46.6125,0.38402945821971,0.577682778434189,0.428870460163573,0.402195275742688,0.435694381019812, 08/05  20:45:00,0.48814,46.14,30.96,57.15,89.15,55.85,0.613848870548186,0.370561660656074,0.394355854172235,0.433580700440662,0.438686754420048,0.438510901840781,0.438335049261514,0.438159196682248,0.437983344102981
 01/05  20:50:00,0.37373,37.12,40.39,35.97,60.8,43.57,0.346083357346823,0.510225397353092,0.401104275925213,0.400417107665883,0.407255654192185, 08/05  20:50:00,0.48814,40.49,27.37,50.85,78.86,49.3925,0.538680987613699,0.327592785922375,0.350883555287107,0.383535322902419,0.387964825742027,0.399371525858026,0.410778225974026,0.422184926090026,0.433591626206025
 01/05  20:55:00,0.37373,37.12,40.39,35.97,60.8,43.57,0.346083357346823,0.510225397353092,0.401104275925213,0.400417107665883,0.407255654192185, 08/05  20:55:00,0.48814,40.49,27.37,50.85,78.86,49.3925,0.538680987613699,0.327592785922375,0.350883555287107,0.383535322902419,0.387964825742027,0.399371525858026,0.410778225974026,0.422184926090026,0.433591626206025
 01/05  21:00:00,0.37373,37.12,40.39,35.97,60.8,43.57,0.346083357346823,0.510225397353092,0.401104275925213,0.400417107665883,0.407255654192185, 08/05  21:00:00,0.4247,40.49,27.37,50.85,78.86,49.3925,0.538680987613699,0.327592785922375,0.350883555287107,0.383535322902419,0.387964825742027,0.399371525858026,0.410778225974026,0.422184926090026,0.433591626206025
