JanDateTime,TOU_Winter,2018-01,2019-01,2020-01-01_14,2021-01-01_14,2022-01-01_14,01_Avg,AugDateTime,TOU_Summer,2018-08-01_14,2019-08-01_14,2020-08-01_14,2021-08-01_14,2022-08-01_14,08_Avg
 01/02  20:45:00,0,0.267732382190358,0.228575993801052,0.172234899232567,0.110801041174275,0.179795396936036,0.197220524144141, 08/02  20:45:00,0,0.13880479431362,0.02246109042836,0.106328998892359,0.1683813112759,0.500893517143384,0.180159746138377
 01/02  20:50:00,0,0.25594303013368,0.213983252141265,0.167813795866138,0.111842124782624,0.18094281484101,0.191437307940253, 08/02  20:50:00,0,0.133826143154594,0.022067350197743,0.103840078395695,0.166296225541121,0.163512242145293,0.089601120938787
 01/02  20:55:00,0,0.25594303013368,0.213983252141265,0.167813795866138,0.111842124782624,0.18094281484101,0.191437307940253, 08/02  20:55:00,0,0.133826143154594,0.022067350197743,0.103840078395695,0.166296225541121,0.163512242145293,0.089601120938787
 01/02  21:00:00,0,0.25594303013368,0.213983252141265,0.167813795866138,0.111842124782624,0.18094281484101,0.191437307940253, 08/02  21:00:00,0,0.133826143154594,0.022067350197743,0.103840078395695,0.166296225541121,0.163512242145293,0.089601120938787
 01/02  21:05:00,0,0.237960193586397,0.22203216346034,0.163580824557855,0.113031934620737,0.182938324240966,0.188905544402107, 08/02  21:05:00,0,0.131834682690984,0.022353706729101,0.101119630410969,0.163317531634294,0.124634196532749,0.078749405983009
 01/02  21:10:00,0,0.237960193586397,0.22203216346034,0.163580824557855,0.113031934620737,0.182938324240966,0.188905544402107, 08/02  21:10:00,0,0.131834682690984,0.022353706729101,0.101119630410969,0.163317531634294,0.124634196532749,0.078749405983009
 01/02  21:15:00,0,0.237960193586397,0.22203216346034,0.163580824557855,0.113031934620737,0.182938324240966,0.188905544402107, 08/02  21:15:00,0,0.131834682690984,0.022353706729101,0.101119630410969,0.163317531634294,0.124634196532749,0.078749405983009
 01/02  21:20:00,0,0.22171587900139,0.22589302336136,0.163204560441564,0.117865537088071,0.183936078940944,0.186862141343399, 08/02  21:20:00,0,0.117844672934124,0.021906274648854,0.098746473658336,0.162296265151954,0.123014945973216,0.076634385460255
 01/02  21:25:00,0,0.22171587900139,0.22589302336136,0.163204560441564,0.117865537088071,0.183936078940944,0.186862141343399, 08/02  21:25:00,0,0.117844672934124,0.021906274648854,0.098746473658336,0.162296265151954,0.123014945973216,0.076634385460255
 01/02  21:30:00,0,0.22171587900139,0.22589302336136,0.163204560441564,0.117865537088071,0.183936078940944,0.186862141343399, 08/02  21:30:00,0,0.117844672934124,0.021906274648854,0.098746473658336,0.162296265151954,0.123014945973216,0.076634385460255
 01/02  21:35:00,0,0.209002937152254,0.205868902518783,0.162546098238053,0.117716810858307,0.182688885565972,0.179485327785551, 08/02  21:35:00,0,0.107688224569713,0.02008075176145,0.095852380057565,0.160381390497565,0.117740357516916,0.073093747482527
 01/02  21:40:00,0,0.209002937152254,0.205868902518783,0.162546098238053,0.117716810858307,0.182688885565972,0.179485327785551, 08/02  21:40:00,0,0.107688224569713,0.02008075176145,0.095852380057565,0.160381390497565,0.117740357516916,0.073093747482527
 01/02  21:45:00,0,0.209002937152254,0.205868902518783,0.162546098238053,0.117716810858307,0.182688885565972,0.179485327785551, 08/02  21:45:00,0,0.107688224569713,0.02008075176145,0.095852380057565,0.160381390497565,0.117740357516916,0.073093747482527
 01/02  21:50:00,0,0.197104927472934,0.188004245688641,0.160946975743813,0.11712190593925,0.179994947876031,0.172147069002396, 08/02  21:50:00,0,0.103356798061361,0.019955470778981,0.094463215129194,0.157998435372104,0.111183194359996,0.070582958531974
 01/02  21:55:00,0,0.197104927472934,0.188004245688641,0.160946975743813,0.11712190593925,0.179994947876031,0.172147069002396, 08/02  21:55:00,0,0.103356798061361,0.019955470778981,0.094463215129194,0.157998435372104,0.111183194359996,0.070582958531974
 01/02  22:00:00,0,0.197104927472934,0.188004245688641,0.160946975743813,0.11712190593925,0.179994947876031,0.172147069002396, 08/02  22:00:00,0,0.103356798061361,0.019955470778981,0.094463215129194,0.157998435372104,0.111183194359996,0.070582958531974
 01/02  22:05:00,0,0.179828365472826,0.211038528487945,0.163298626470637,0.111172856748685,0.171314481986223,0.169641008647378, 08/02  22:05:00,0,0.100867472481848,0.019078503901698,0.094810506361287,0.162168606841661,0.114405663295304,0.071251083727291
 01/02  22:10:00,0,0.179828365472826,0.211038528487945,0.163298626470637,0.111172856748685,0.171314481986223,0.169641008647378, 08/02  22:10:00,0,0.100867472481848,0.019078503901698,0.094810506361287,0.162168606841661,0.114405663295304,0.071251083727291
 01/02  22:15:00,0,0.179828365472826,0.211038528487945,0.163298626470637,0.111172856748685,0.171314481986223,0.169641008647378, 08/02  22:15:00,0,0.100867472481848,0.019078503901698,0.094810506361287,0.162168606841661,0.114405663295304,0.071251083727291
 01/02  22:20:00,0,0.168256328661432,0.199521387088293,0.189072718436624,0.116452637905312,0.171813359336212,0.169204054534195, 08/02  22:20:00,0,0.099025371553009,0.017584080753676,0.093652868920978,0.161785631910783,0.117948775905767,0.071200016833381
 01/02  22:25:00,0,0.168256328661432,0.199521387088293,0.189072718436624,0.116452637905312,0.171813359336212,0.169204054534195, 08/02  22:25:00,0,0.099025371553009,0.017584080753676,0.093652868920978,0.161785631910783,0.117948775905767,0.071200016833381
 01/02  22:30:00,0,0.168256328661432,0.199521387088293,0.189072718436624,0.116452637905312,0.171813359336212,0.169204054534195, 08/02  22:30:00,0,0.099025371553009,0.017584080753676,0.093652868920978,0.161785631910783,0.117948775905767,0.071200016833381
 01/02  22:35:00,0,0.166137505019909,0.185386713552356,0.188978652407551,0.118386078892245,0.17141425745622,0.166145375741917, 08/02  22:35:00,0,0.09723305713576,0.016930829916517,0.090295720344083,0.154424002683912,0.11414914835518,0.068744550351231
 01/02  22:40:00,0,0.166137505019909,0.185386713552356,0.188978652407551,0.118386078892245,0.17141425745622,0.166145375741917, 08/02  22:40:00,0,0.09723305713576,0.016930829916517,0.090295720344083,0.154424002683912,0.11414914835518,0.068744550351231
 01/02  22:45:00,0,0.166137505019909,0.185386713552356,0.188978652407551,0.118386078892245,0.17141425745622,0.166145375741917, 08/02  22:45:00,0,0.09723305713576,0.016930829916517,0.090295720344083,0.154424002683912,0.11414914835518,0.068744550351231
 01/02  22:50:00,0,0.159292074793451,0.171971861353897,0.16978918247667,0.118088626432717,0.172112685746205,0.159398290170714, 08/02  22:50:00,0,0.094445012486706,0.016814497575653,0.088790791671681,0.153487841741766,0.105427640390964,0.065931615611713
 01/02  22:55:00,0,0.159292074793451,0.171971861353897,0.16978918247667,0.118088626432717,0.172112685746205,0.159398290170714, 08/02  22:55:00,0,0.094445012486706,0.016814497575653,0.088790791671681,0.153487841741766,0.105427640390964,0.065931615611713
 01/02  23:00:00,0,0.159292074793451,0.171971861353897,0.16978918247667,0.118088626432717,0.172112685746205,0.159398290170714, 08/02  23:00:00,0,0.094445012486706,0.016814497575653,0.088790791671681,0.153487841741766,0.105427640390964,0.065931615611713
 01/02  23:05:00,0,0.159129088359488,0.170990286802791,0.169318852331305,0.11206521412727,0.172412012156198,0.158138834197423, 08/02  23:05:00,0,0.094196079928755,0.017109802748615,0.08792256359145,0.155530374706447,0.109115042655247,0.06716998778902
 01/02  23:10:00,0,0.159129088359488,0.170990286802791,0.169318852331305,0.11206521412727,0.172412012156198,0.158138834197423, 08/02  23:10:00,0,0.094196079928755,0.017109802748615,0.08792256359145,0.155530374706447,0.109115042655247,0.06716998778902
 01/02  23:15:00,0,0.159129088359488,0.170990286802791,0.169318852331305,0.11206521412727,0.172412012156198,0.158138834197423, 08/02  23:15:00,0,0.094196079928755,0.017109802748615,0.08792256359145,0.155530374706447,0.109115042655247,0.06716998778902
 01/02  23:20:00,0,0.15624966135947,0.175178338220846,0.174492483930317,0.106859796085525,0.171264594251224,0.15779184122519, 08/02  23:20:00,0,0.094046720393984,0.016895035350097,0.083812950678354,0.164509009197025,0.113058959859653,0.068697739031813
 01/02  23:25:00,0,0.15624966135947,0.175178338220846,0.174492483930317,0.106859796085525,0.171264594251224,0.15779184122519, 08/02  23:25:00,0,0.094046720393984,0.016895035350097,0.083812950678354,0.164509009197025,0.113058959859653,0.068697739031813
 01/02  23:30:00,0,0.15624966135947,0.175178338220846,0.174492483930317,0.106859796085525,0.171264594251224,0.15779184122519, 08/02  23:30:00,0,0.094046720393984,0.016895035350097,0.083812950678354,0.164509009197025,0.113058959859653,0.068697739031813
 01/02  23:35:00,0,0.151740370019819,0.166867673688143,0.169883248505743,0.102918550996776,0.172861001771188,0.154193395587215, 08/02  23:35:00,0,0.093349709231721,0.016993470407751,0.079992747125335,0.159913310026492,0.104321419711679,0.065625214248256
 01/02  23:40:00,0,0.151740370019819,0.166867673688143,0.169883248505743,0.102918550996776,0.172861001771188,0.154193395587215, 08/02  23:40:00,0,0.093349709231721,0.016993470407751,0.079992747125335,0.159913310026492,0.104321419711679,0.065625214248256
 01/02  23:45:00,0,0.151740370019819,0.166867673688143,0.169883248505743,0.102918550996776,0.172861001771188,0.154193395587215, 08/02  23:45:00,0,0.093349709231721,0.016993470407751,0.079992747125335,0.159913310026492,0.104321419711679,0.065625214248256
 01/02  23:50:00,0,0.151468725963214,0.165035401192743,0.168660390127795,0.100390205090786,0.176951796041098,0.154219098770343, 08/02  23:50:00,0,0.091607181326062,0.016814497575653,0.07206293065922,0.144126232320311,0.089299263530668,0.059241852509563
 01/02  23:55:00,0,0.151468725963214,0.165035401192743,0.168660390127795,0.100390205090786,0.176951796041098,0.154219098770343, 08/02  23:55:00,0,0.091607181326062,0.016814497575653,0.07206293065922,0.144126232320311,0.089299263530668,0.059241852509563
 01/02  24:00:00,0,0.151468725963214,0.165035401192743,0.168660390127795,0.100390205090786,0.176951796041098,0.154219098770343, 08/02  24:00:00,0,0.091607181326062,0.016814497575653,0.07206293065922,0.144126232320311,0.089299263530668,0.059241852509563
 01/03  00:05:00,0,0.202918110284291,0.173673257242482,0.178819521267673,0.104554539524182,0.175455163991131,0.169808079337712, 08/03  00:05:00,0,0.092403765511506,0.016617627460344,0.076577716676424,0.150807017225622,0.081828265899556,0.05823328135485
 01/03  00:10:00,0,0.202918110284291,0.173673257242482,0.178819521267673,0.104554539524182,0.175455163991131,0.169808079337712, 08/03  00:10:00,0,0.092403765511506,0.016617627460344,0.076577716676424,0.150807017225622,0.081828265899556,0.05823328135485
 01/03  00:15:00,0,0.202918110284291,0.173673257242482,0.178819521267673,0.104554539524182,0.175455163991131,0.169808079337712, 08/03  00:15:00,0,0.092403765511506,0.016617627460344,0.076577716676424,0.150807017225622,0.081828265899556,0.05823328135485
 01/03  00:20:00,0,0.189227249831375,0.167587495025621,0.174398417901244,0.103885271490243,0.17595404134112,0.164783107036112, 08/03  00:20:00,0,0.091457821791291,0.016134400813678,0.077619590372702,0.156423982878495,0.079279148682074,0.057884324246468
 01/03  00:25:00,0,0.189227249831375,0.167587495025621,0.174398417901244,0.103885271490243,0.17595404134112,0.164783107036112, 08/03  00:25:00,0,0.091457821791291,0.016134400813678,0.077619590372702,0.156423982878495,0.079279148682074,0.057884324246468
 01/03  00:30:00,0,0.189227249831375,0.167587495025621,0.174398417901244,0.103885271490243,0.17595404134112,0.164783107036112, 08/03  00:30:00,0,0.091457821791291,0.016134400813678,0.077619590372702,0.156423982878495,0.079279148682074,0.057884324246468
 01/03  00:35:00,0,0.176296992736954,0.15718280478389,0.172893361436077,0.100390205090786,0.172112685746205,0.157881802366139, 08/03  00:35:00,0,0.088868923188598,0.01539166356047,0.073104804355498,0.14672195129626,0.077996573981454,0.055667169935895
 01/03  00:40:00,0,0.176296992736954,0.15718280478389,0.172893361436077,0.100390205090786,0.172112685746205,0.157881802366139, 08/03  00:40:00,0,0.088868923188598,0.01539166356047,0.073104804355498,0.14672195129626,0.077996573981454,0.055667169935895
 01/03  00:45:00,0,0.176296992736954,0.15718280478389,0.172893361436077,0.100390205090786,0.172112685746205,0.157881802366139, 08/03  00:45:00,0,0.088868923188598,0.01539166356047,0.073104804355498,0.14672195129626,0.077996573981454,0.055667169935895
 01/03  00:50:00,0,0.17607967749167,0.152929315062427,0.169224786302232,0.099051669022909,0.171813359336212,0.156185392279665, 08/03  00:50:00,0,0.086728103190217,0.015257433936396,0.070905293218911,0.131019979130274,0.076778128015865,0.053364904135473
 01/03  00:55:00,0,0.17607967749167,0.152929315062427,0.169224786302232,0.099051669022909,0.171813359336212,0.156185392279665, 08/03  00:55:00,0,0.086728103190217,0.015257433936396,0.070905293218911,0.131019979130274,0.076778128015865,0.053364904135473
 01/03  01:00:00,0,0.17607967749167,0.152929315062427,0.169224786302232,0.099051669022909,0.171813359336212,0.156185392279665, 08/03  01:00:00,0,0.086728103190217,0.015257433936396,0.070905293218911,0.131019979130274,0.076778128015865,0.053364904135473
 01/03  01:05:00,0,0.188086344793632,0.151751425601099,0.159065655162354,0.102918550996776,0.172561675361195,0.158267350113065, 08/03  01:05:00,0,0.086728103190217,0.01475631000652,0.070326474498757,0.135105045059636,0.082213038309742,0.054935211123191
 01/03  01:10:00,0,0.188086344793632,0.151751425601099,0.159065655162354,0.102918550996776,0.172561675361195,0.158267350113065, 08/03  01:10:00,0,0.086728103190217,0.01475631000652,0.070326474498757,0.135105045059636,0.082213038309742,0.054935211123191
 01/03  01:15:00,0,0.188086344793632,0.151751425601099,0.159065655162354,0.102918550996776,0.172561675361195,0.158267350113065, 08/03  01:15:00,0,0.086728103190217,0.01475631000652,0.070326474498757,0.135105045059636,0.082213038309742,0.054935211123191
 01/03  01:20:00,0,0.183957355133229,0.147825127396672,0.165838409255606,0.102769824767012,0.173609317796172,0.157689028492676, 08/03  01:20:00,0,0.08538386737728,0.014496799399977,0.070442238242788,0.139913508080656,0.083126872783934,0.055428857764317
 01/03  01:25:00,0,0.183957355133229,0.147825127396672,0.165838409255606,0.102769824767012,0.173609317796172,0.157689028492676, 08/03  01:25:00,0,0.08538386737728,0.014496799399977,0.070442238242788,0.139913508080656,0.083126872783934,0.055428857764317
 01/03  01:30:00,0,0.183957355133229,0.147825127396672,0.165838409255606,0.102769824767012,0.173609317796172,0.157689028492676, 08/03  01:30:00,0,0.08538386737728,0.014496799399977,0.070442238242788,0.139913508080656,0.083126872783934,0.055428857764317
 01/03  01:35:00,0,0.183685711076623,0.14560022508083,0.167437531749846,0.105149444443238,0.174457409291153,0.158036021464909, 08/03  01:35:00,0,0.084437923657066,0.014362569775903,0.069110955186432,0.129573184946958,0.078253088921578,0.05285849077087
 01/03  01:40:00,0,0.183685711076623,0.14560022508083,0.167437531749846,0.105149444443238,0.174457409291153,0.158036021464909, 08/03  01:40:00,0,0.084437923657066,0.014362569775903,0.069110955186432,0.129573184946958,0.078253088921578,0.05285849077087
 01/03  01:45:00,0,0.183685711076623,0.14560022508083,0.167437531749846,0.105149444443238,0.174457409291153,0.158036021464909, 08/03  01:45:00,0,0.084437923657066,0.014362569775903,0.069110955186432,0.129573184946958,0.078253088921578,0.05285849077087
 01/03  01:50:00,0,0.177329240152055,0.143833390888838,0.165462145139314,0.103736545260479,0.173060552711184,0.1553114840533, 08/03  01:50:00,0,0.0832430473789,0.014246237435039,0.067721790258062,0.122466872340672,0.07275404989267,0.050428557735674
 01/03  01:55:00,0,0.177329240152055,0.143833390888838,0.165462145139314,0.103736545260479,0.173060552711184,0.1553114840533, 08/03  01:55:00,0,0.0832430473789,0.014246237435039,0.067721790258062,0.122466872340672,0.07275404989267,0.050428557735674
 01/03  02:00:00,0,0.177329240152055,0.143833390888838,0.165462145139314,0.103736545260479,0.173060552711184,0.1553114840533, 08/03  02:00:00,0,0.0832430473789,0.014246237435039,0.067721790258062,0.122466872340672,0.07275404989267,0.050428557735674
 01/03  02:05:00,0,0.175971019869028,0.142001118393439,0.161605437947323,0.10091074689496,0.174856511171144,0.154077731263137, 08/03  02:05:00,0,0.082695395751407,0.014085161886151,0.068532136466278,0.126892360430814,0.068569649931897,0.049696598922971
 01/03  02:10:00,0,0.175971019869028,0.142001118393439,0.161605437947323,0.10091074689496,0.174856511171144,0.154077731263137, 08/03  02:10:00,0,0.082695395751407,0.014085161886151,0.068532136466278,0.126892360430814,0.068569649931897,0.049696598922971
 01/03  02:15:00,0,0.175971019869028,0.142001118393439,0.161605437947323,0.10091074689496,0.174856511171144,0.154077731263137, 08/03  02:15:00,0,0.082695395751407,0.014085161886151,0.068532136466278,0.126892360430814,0.068569649931897,0.049696598922971
 01/03  02:20:00,0,0.179176419736972,0.141084982145739,0.156525872377384,0.098977305908027,0.177949550741076,0.154424724235371, 08/03  02:20:00,0,0.082097957612324,0.013771959429978,0.065927452225583,0.123743455443598,0.066501498227147,0.048441204447695
 01/03  02:25:00,0,0.179176419736972,0.141084982145739,0.156525872377384,0.098977305908027,0.177949550741076,0.154424724235371, 08/03  02:25:00,0,0.082097957612324,0.013771959429978,0.065927452225583,0.123743455443598,0.066501498227147,0.048441204447695
 01/03  02:30:00,0,0.179176419736972,0.141084982145739,0.156525872377384,0.098977305908027,0.177949550741076,0.154424724235371, 08/03  02:30:00,0,0.082097957612324,0.013771959429978,0.065927452225583,0.123743455443598,0.066501498227147,0.048441204447695
 01/03  02:35:00,0,0.177492226586018,0.140692352325297,0.147965863731746,0.098828579678263,0.177051571511096,0.15252268868387, 08/03  02:35:00,0,0.081600092496421,0.01353929474825,0.060081383152024,0.126296621649449,0.065812114325564,0.047930535508599
 01/03  02:40:00,0,0.177492226586018,0.140692352325297,0.147965863731746,0.098828579678263,0.177051571511096,0.15252268868387, 08/03  02:40:00,0,0.081600092496421,0.01353929474825,0.060081383152024,0.126296621649449,0.065812114325564,0.047930535508599
 01/03  02:45:00,0,0.177492226586018,0.140692352325297,0.147965863731746,0.098828579678263,0.177051571511096,0.15252268868387, 08/03  02:45:00,0,0.081600092496421,0.01353929474825,0.060081383152024,0.126296621649449,0.065812114325564,0.047930535508599
 01/03  02:50:00,0,0.178524474001119,0.140430599111668,0.138559260824451,0.099051669022909,0.178747754501059,0.151905812288788, 08/03  02:50:00,0,0.080703935287797,0.013315578708127,0.052556739790017,0.12867957677491,0.065828146509322,0.047436888867474
 01/03  02:55:00,0,0.178524474001119,0.140430599111668,0.138559260824451,0.099051669022909,0.178747754501059,0.151905812288788, 08/03  02:55:00,0,0.080703935287797,0.013315578708127,0.052556739790017,0.12867957677491,0.065828146509322,0.047436888867474
 01/03  03:00:00,0,0.178524474001119,0.140430599111668,0.138559260824451,0.099051669022909,0.178747754501059,0.151905812288788, 08/03  03:00:00,0,0.080703935287797,0.013315578708127,0.052556739790017,0.12867957677491,0.065828146509322,0.047436888867474
 01/03  03:05:00,0,0.189335907454017,0.139645339470783,0.140064317289619,0.100018389516376,0.181541467660997,0.155401445194249, 08/03  03:05:00,0,0.081102227380519,0.013619832522695,0.047521016924674,0.129360421096471,0.065956403979384,0.047347521803132
 01/03  03:10:00,0,0.189335907454017,0.139645339470783,0.140064317289619,0.100018389516376,0.181541467660997,0.155401445194249, 08/03  03:10:00,0,0.081102227380519,0.013619832522695,0.047521016924674,0.129360421096471,0.065956403979384,0.047347521803132
 01/03  03:15:00,0,0.189335907454017,0.139645339470783,0.140064317289619,0.100018389516376,0.181541467660997,0.155401445194249, 08/03  03:15:00,0,0.081102227380519,0.013619832522695,0.047521016924674,0.129360421096471,0.065956403979384,0.047347521803132
 01/03  03:20:00,0,0.193247581869136,0.14062691402189,0.144485420656047,0.101580014928899,0.18049382522602,0.157123558463852, 08/03  03:20:00,0,0.081002654357338,0.01352139746504,0.053193440382187,0.127445546442082,0.064802086748826,0.047211343419373
 01/03  03:25:00,0,0.193247581869136,0.14062691402189,0.144485420656047,0.101580014928899,0.18049382522602,0.157123558463852, 08/03  03:25:00,0,0.081002654357338,0.01352139746504,0.053193440382187,0.127445546442082,0.064802086748826,0.047211343419373
 01/03  03:30:00,0,0.193247581869136,0.14062691402189,0.144485420656047,0.101580014928899,0.18049382522602,0.157123558463852, 08/03  03:30:00,0,0.081002654357338,0.01352139746504,0.053193440382187,0.127445546442082,0.064802086748826,0.047211343419373
 01/03  03:35:00,0,0.182436148416238,0.140561475718482,0.142698166103661,0.102398009192602,0.179945060141032,0.154309059911293, 08/03  03:35:00,0,0.080803508310977,0.013458756973806,0.059676210047916,0.123275374972525,0.064737958013795,0.047207087844881
 01/03  03:40:00,0,0.182436148416238,0.140561475718482,0.142698166103661,0.102398009192602,0.179945060141032,0.154309059911293, 08/03  03:40:00,0,0.080803508310977,0.013458756973806,0.059676210047916,0.123275374972525,0.064737958013795,0.047207087844881
 01/03  03:45:00,0,0.182436148416238,0.140561475718482,0.142698166103661,0.102398009192602,0.179945060141032,0.154309059911293, 08/03  03:45:00,0,0.080803508310977,0.013458756973806,0.059676210047916,0.123275374972525,0.064737958013795,0.047207087844881
 01/03  03:50:00,0,0.176622965604881,0.14062691402189,0.141099043609421,0.105446896902766,0.179845284671034,0.1532295262199, 08/03  03:50:00,0,0.081052440868929,0.013494551540226,0.059791973791947,0.122211555720087,0.063535544231963,0.046828341715051
 01/03  03:55:00,0,0.176622965604881,0.14062691402189,0.141099043609421,0.105446896902766,0.179845284671034,0.1532295262199, 08/03  03:55:00,0,0.081052440868929,0.013494551540226,0.059791973791947,0.122211555720087,0.063535544231963,0.046828341715051
 01/03  04:00:00,0,0.176622965604881,0.14062691402189,0.141099043609421,0.105446896902766,0.179845284671034,0.1532295262199, 08/03  04:00:00,0,0.081052440868929,0.013494551540226,0.059791973791947,0.122211555720087,0.063535544231963,0.046828341715051
 01/03  04:05:00,0,0.200310327340878,0.141608488572996,0.141475307725713,0.106487980511115,0.183487089325954,0.160195088847694, 08/03  04:05:00,0,0.08140094645006,0.014112007810965,0.059328918815824,0.125445566247499,0.065924339611868,0.048075225041343
 01/03  04:10:00,0,0.200310327340878,0.141608488572996,0.141475307725713,0.106487980511115,0.183487089325954,0.160195088847694, 08/03  04:10:00,0,0.08140094645006,0.014112007810965,0.059328918815824,0.125445566247499,0.065924339611868,0.048075225041343
 01/03  04:15:00,0,0.200310327340878,0.141608488572996,0.141475307725713,0.106487980511115,0.183487089325954,0.160195088847694, 08/03  04:15:00,0,0.08140094645006,0.014112007810965,0.059328918815824,0.125445566247499,0.065924339611868,0.048075225041343
 01/03  04:20:00,0,0.213131926812657,0.144618650529724,0.139499921115181,0.1073803378897,0.18458461949593,0.163986308359132, 08/03  04:20:00,0,0.08140094645006,0.013879343129237,0.063496413600935,0.12387111375389,0.066116725816961,0.048164592105685
 01/03  04:25:00,0,0.213131926812657,0.144618650529724,0.139499921115181,0.1073803378897,0.18458461949593,0.163986308359132, 08/03  04:25:00,0,0.08140094645006,0.013879343129237,0.063496413600935,0.12387111375389,0.066116725816961,0.048164592105685
 01/03  04:30:00,0,0.213131926812657,0.144618650529724,0.139499921115181,0.1073803378897,0.18458461949593,0.163986308359132, 08/03  04:30:00,0,0.08140094645006,0.013879343129237,0.063496413600935,0.12387111375389,0.066116725816961,0.048164592105685
 01/03  04:35:00,0,0.207916360925832,0.145796539991052,0.142321901987369,0.107305974774818,0.183536977060953,0.163086696949638, 08/03  04:35:00,0,0.08125158691529,0.013977778186892,0.066043215969614,0.127573204752375,0.065603695936713,0.048619938576378
 01/03  04:40:00,0,0.207916360925832,0.145796539991052,0.142321901987369,0.107305974774818,0.183536977060953,0.163086696949638, 08/03  04:40:00,0,0.08125158691529,0.013977778186892,0.066043215969614,0.127573204752375,0.065603695936713,0.048619938576378
 01/03  04:45:00,0,0.207916360925832,0.145796539991052,0.142321901987369,0.107305974774818,0.183536977060953,0.163086696949638, 08/03  04:45:00,0,0.08125158691529,0.013977778186892,0.066043215969614,0.127573204752375,0.065603695936713,0.048619938576378
 01/03  04:50:00,0,0.234972108963737,0.148610387037558,0.137430468475576,0.109462505106398,0.184285293085937,0.169936595253354, 08/03  04:50:00,0,0.081450732961651,0.013924086337262,0.070442238242788,0.12765831029257,0.066180854551992,0.049096562919534
 01/03  04:55:00,0,0.234972108963737,0.148610387037558,0.137430468475576,0.109462505106398,0.184285293085937,0.169936595253354, 08/03  04:55:00,0,0.081450732961651,0.013924086337262,0.070442238242788,0.12765831029257,0.066180854551992,0.049096562919534
 01/03  05:00:00,0,0.234972108963737,0.148610387037558,0.137430468475576,0.109462505106398,0.184285293085937,0.169936595253354, 08/03  05:00:00,0,0.081450732961651,0.013924086337262,0.070442238242788,0.12765831029257,0.066180854551992,0.049096562919534
 01/03  05:05:00,0,0.230191173567481,0.152274932028356,0.140628713464056,0.118757894466656,0.18049382522602,0.170592026423128, 08/03  05:05:00,0,0.082446463193456,0.014103059169361,0.075651606724177,0.146083659744797,0.068938390158325,0.052224410171493
 01/03  05:10:00,0,0.230191173567481,0.152274932028356,0.140628713464056,0.118757894466656,0.18049382522602,0.170592026423128, 08/03  05:10:00,0,0.082446463193456,0.014103059169361,0.075651606724177,0.146083659744797,0.068938390158325,0.052224410171493
 01/03  05:15:00,0,0.230191173567481,0.152274932028356,0.140628713464056,0.118757894466656,0.18049382522602,0.170592026423128, 08/03  05:15:00,0,0.082446463193456,0.014103059169361,0.075651606724177,0.146083659744797,0.068938390158325,0.052224410171493
 01/03  05:20:00,0,0.237145261416581,0.154303519433976,0.141945637871078,0.119947704304769,0.182239895950982,0.173470782933508, 08/03  05:20:00,0,0.083840485517983,0.014317826567879,0.080455802101458,0.157062274429958,0.068457424645593,0.053769183712257
 01/03  05:25:00,0,0.237145261416581,0.154303519433976,0.141945637871078,0.119947704304769,0.182239895950982,0.173470782933508, 08/03  05:25:00,0,0.083840485517983,0.014317826567879,0.080455802101458,0.157062274429958,0.068457424645593,0.053769183712257
 01/03  05:30:00,0,0.237145261416581,0.154303519433976,0.141945637871078,0.119947704304769,0.182239895950982,0.173470782933508, 08/03  05:30:00,0,0.083840485517983,0.014317826567879,0.080455802101458,0.157062274429958,0.068457424645593,0.053769183712257
 01/03  05:35:00,0,0.241600223944911,0.154827025861233,0.157466532668114,0.120542609223825,0.189024627910832,0.178598567967622, 08/03  05:35:00,0,0.084338350633885,0.014344672492694,0.08132403018169,0.160892023738735,0.07083018784174,0.054901166527252
 01/03  05:40:00,0,0.241600223944911,0.154827025861233,0.157466532668114,0.120542609223825,0.189024627910832,0.178598567967622, 08/03  05:40:00,0,0.084338350633885,0.014344672492694,0.08132403018169,0.160892023738735,0.07083018784174,0.054901166527252
 01/03  05:45:00,0,0.241600223944911,0.154827025861233,0.157466532668114,0.120542609223825,0.189024627910832,0.178598567967622, 08/03  05:45:00,0,0.084338350633885,0.014344672492694,0.08132403018169,0.160892023738735,0.07083018784174,0.054901166527252
 01/03  05:50:00,0,0.245566227171351,0.155939477019154,0.149000590051549,0.119501525615476,0.190221933550806,0.178727083883264, 08/03  05:50:00,0,0.085184721330919,0.014389415700718,0.081671321413782,0.156977168889763,0.074212978614625,0.055526735977644
 01/03  05:55:00,0,0.245566227171351,0.155939477019154,0.149000590051549,0.119501525615476,0.190221933550806,0.178727083883264, 08/03  05:55:00,0,0.085184721330919,0.014389415700718,0.081671321413782,0.156977168889763,0.074212978614625,0.055526735977644
 01/03  06:00:00,0.306533,0.245566227171351,0.155939477019154,0.149000590051549,0.119501525615476,0.190221933550806,0.178727083883264, 08/03  06:00:00,0.306533,0.085184721330919,0.014389415700718,0.081671321413782,0.156977168889763,0.074212978614625,0.055526735977644
 01/03  06:05:00,0.306533,0.25148806760535,0.153976327916941,0.149000590051549,0.120765698568471,0.200099705080588,0.182505451803137, 08/03  06:05:00,0.306533,0.086280024585905,0.015024769254668,0.08462329688657,0.166253672771023,0.074517590106022,0.057148109859272
